id,duracion_estadia,genero,edad,kids,codigo_destino,tipo_acomodacion,Age_imputed,gender_encoded,acomodacion_predicted
1002728,4,M,36.0,0.0,AR,,36.0,1,Hotel
1002302,5,M,38.0,0.0,UK,,38.0,1,Hotel
1004950,5,M,43.0,0.0,NL,,43.0,1,Airbnb
1009961,5,F,45.0,1.0,AR,,45.0,0,Airbnb
1007224,6,F,44.0,1.0,COL,,44.0,0,Airbnb
1005721,1,M,43.0,0.0,AR,,43.0,1,Airbnb
1009767,6,F,31.0,1.0,UK,,31.0,0,Hotel
1008517,9,F,51.0,0.0,ES,,51.0,0,Hotel
1011241,3,F,35.0,0.0,NL,,35.0,0,Airbnb
1012260,3,F,46.0,0.0,UK,,46.0,0,Hotel
1007957,3,F,,0.0,NL,,40.512179278986686,0,Hotel
1006375,1,M,42.0,0.0,IT,,42.0,1,Airbnb
1005813,2,M,42.0,1.0,PE,,42.0,1,Hotel
1013071,5,F,44.0,0.0,UK,,44.0,0,Hotel
1002480,1,F,39.0,0.0,US,,39.0,0,Airbnb
1011599,6,F,42.0,0.0,US,,42.0,0,Hotel
1003610,6,F,50.0,1.0,AR,,50.0,0,Airbnb
1004133,6,F,39.0,0.0,COL,,39.0,0,Airbnb
1009922,4,M,41.0,1.0,COL,,41.0,1,Hotel
1005001,3,M,,0.0,UK,,40.512179278986686,1,Airbnb
1013992,5,M,,0.0,PE,,40.512179278986686,1,Hotel
1007156,4,F,40.0,1.0,AR,,40.0,0,Hotel
1000623,5,M,49.0,0.0,COL,,49.0,1,Airbnb
1007826,2,F,41.0,1.0,NL,,41.0,0,Airbnb
1008287,6,F,40.0,1.0,AR,,40.0,0,Hotel
1013097,3,M,,1.0,AR,,40.512179278986686,1,Airbnb
1009565,3,M,33.0,1.0,ES,,33.0,1,Airbnb
1008629,4,M,40.0,1.0,AR,,40.0,1,Airbnb
1002420,5,M,53.0,1.0,IT,,53.0,1,Hotel
1008938,5,M,41.0,1.0,ES,,41.0,1,Hotel
1004397,1,M,33.0,1.0,UK,,33.0,1,Airbnb
1002884,2,F,45.0,1.0,IT,,45.0,0,Airbnb
1006316,3,M,37.0,0.0,NL,,37.0,1,Hotel
1013111,2,M,41.0,1.0,PE,,41.0,1,Hotel
1011444,5,F,44.0,0.0,COL,,44.0,0,Hotel
1001182,3,F,45.0,0.0,COL,,45.0,0,Hotel
1009171,5,F,43.0,0.0,IT,,43.0,0,Hotel
1012690,4,M,37.0,1.0,UK,,37.0,1,Airbnb
1011837,4,F,34.0,0.0,PE,,34.0,0,Airbnb
1012246,2,M,43.0,0.0,COL,,43.0,1,Airbnb
1008455,3,F,49.0,1.0,COL,,49.0,0,Airbnb
1008618,5,F,48.0,1.0,COL,,48.0,0,Airbnb
1002206,4,M,45.0,0.0,UK,,45.0,1,Airbnb
1010086,4,M,48.0,1.0,AR,,48.0,1,Hotel
1010915,1,M,,1.0,US,,40.512179278986686,1,Airbnb
1004843,2,M,40.0,0.0,NL,,40.0,1,Hotel
1006048,5,M,39.0,0.0,IT,,39.0,1,Hotel
1011541,5,M,,1.0,COL,,40.512179278986686,1,Airbnb
1006464,2,F,46.0,1.0,UK,,46.0,0,Airbnb
1005502,4,F,39.0,1.0,ES,,39.0,0,Hotel
1010535,2,F,40.0,0.0,COL,,40.0,0,Airbnb
1006092,2,M,34.0,0.0,AR,,34.0,1,Hotel
1010138,4,F,40.0,1.0,AR,,40.0,0,Hotel
1007555,4,M,38.0,0.0,NL,,38.0,1,Hotel
1009007,2,M,40.0,1.0,AR,,40.0,1,Airbnb
1010858,3,M,40.0,1.0,NL,,40.0,1,Airbnb
1007279,2,F,37.0,0.0,UK,,37.0,0,Airbnb
1001621,6,M,35.0,0.0,ES,,35.0,1,Hotel
1000216,3,M,46.0,1.0,PE,,46.0,1,Hotel
1002329,5,M,34.0,1.0,COL,,34.0,1,Airbnb
1013586,1,M,32.0,1.0,UK,,32.0,1,Airbnb
1005645,7,F,46.0,1.0,IT,,46.0,0,Airbnb
1006557,2,F,47.0,1.0,IT,,47.0,0,Airbnb
1006045,4,M,41.0,0.0,COL,,41.0,1,Airbnb
1009101,1,M,40.0,0.0,US,,40.0,1,Hotel
1012423,2,M,34.0,0.0,IT,,34.0,1,Hotel
1006350,2,F,45.0,0.0,NL,,45.0,0,Hotel
1007252,6,M,35.0,0.0,ES,,35.0,1,Hotel
1011868,1,M,38.0,1.0,NL,,38.0,1,Airbnb
1003635,8,M,44.0,1.0,COL,,44.0,1,Hotel
1011165,5,M,37.0,1.0,PE,,37.0,1,Airbnb
1012176,3,F,42.0,1.0,ES,,42.0,0,Airbnb
1012610,4,F,35.0,0.0,IT,,35.0,0,Airbnb
1013462,7,F,,0.0,NL,,40.512179278986686,0,Airbnb
1003602,1,F,38.0,0.0,NL,,38.0,0,Hotel
1001851,1,M,46.0,0.0,US,,46.0,1,Airbnb
1008145,3,F,42.0,1.0,IT,,42.0,0,Airbnb
1000013,2,F,38.0,0.0,NL,,38.0,0,Airbnb
1013270,1,M,42.0,0.0,COL,,42.0,1,Airbnb
1008850,3,F,41.0,0.0,AR,,41.0,0,Hotel
1006935,5,F,42.0,0.0,NL,,42.0,0,Hotel
1001503,5,F,33.0,1.0,COL,,33.0,0,Hotel
1005611,5,F,32.0,1.0,NL,,32.0,0,Hotel
1006693,5,M,37.0,0.0,ES,,37.0,1,Hotel
1009592,4,F,46.0,1.0,COL,,46.0,0,Airbnb
1013643,5,M,,1.0,PE,,40.512179278986686,1,Airbnb
1009104,5,M,38.0,1.0,COL,,38.0,1,Airbnb
1008036,2,F,42.0,0.0,US,,42.0,0,Hotel
1006719,3,F,38.0,0.0,AR,,38.0,0,Airbnb
1011321,5,M,37.0,1.0,US,,37.0,1,Airbnb
1013627,4,M,44.0,0.0,ES,,44.0,1,Airbnb
1005786,3,F,42.0,0.0,PE,,42.0,0,Hotel
1008676,3,M,36.0,0.0,IT,,36.0,1,Hotel
1003218,6,M,43.0,1.0,NL,,43.0,1,Hotel
1008021,4,F,43.0,1.0,NL,,43.0,0,Airbnb
1004263,3,M,44.0,1.0,UK,,44.0,1,Hotel
1007376,3,F,51.0,1.0,ES,,51.0,0,Airbnb
1010142,5,F,40.0,1.0,US,,40.0,0,Hotel
1009983,6,F,39.0,1.0,COL,,39.0,0,Hotel
1007438,4,F,39.0,1.0,PE,,39.0,0,Hotel
1009741,4,M,37.0,0.0,US,,37.0,1,Hotel
1009404,8,F,44.0,0.0,COL,,44.0,0,Hotel
1005627,5,M,39.0,1.0,UK,,39.0,1,Airbnb
1006317,3,F,29.0,0.0,NL,,29.0,0,Airbnb
1013694,3,M,34.0,1.0,UK,,34.0,1,Hotel
1002489,7,M,48.0,1.0,PE,,48.0,1,Airbnb
1004378,4,F,38.0,0.0,IT,,38.0,0,Airbnb
1008220,3,M,45.0,1.0,UK,,45.0,1,Hotel
1007049,3,F,,0.0,US,,40.512179278986686,0,Hotel
1008515,3,F,39.0,1.0,ES,,39.0,0,Hotel
1004502,4,M,45.0,0.0,IT,,45.0,1,Airbnb
1010373,2,F,41.0,1.0,PE,,41.0,0,Airbnb
1012183,2,F,43.0,0.0,ES,,43.0,0,Hotel
1003267,7,F,45.0,1.0,COL,,45.0,0,Hotel
1013313,5,M,,0.0,US,,40.512179278986686,1,Hotel
1012597,6,F,42.0,0.0,COL,,42.0,0,Hotel
1011488,2,F,,0.0,UK,,40.512179278986686,0,Hotel
1012805,5,F,42.0,0.0,UK,,42.0,0,Hotel
1005137,4,M,,0.0,US,,40.512179278986686,1,Hotel
1000791,2,F,26.0,0.0,NL,,26.0,0,Airbnb
1004534,3,F,29.0,0.0,IT,,29.0,0,Airbnb
1001008,2,F,38.0,0.0,US,,38.0,0,Airbnb
1010569,4,M,39.0,1.0,ES,,39.0,1,Airbnb
1013361,5,F,35.0,0.0,AR,,35.0,0,Airbnb
1005808,4,F,41.0,1.0,COL,,41.0,0,Airbnb
1004703,1,F,54.0,0.0,PE,,54.0,0,Hotel
1006827,6,F,42.0,0.0,ES,,42.0,0,Hotel
1011850,2,M,42.0,1.0,COL,,42.0,1,Hotel
1010310,2,M,,1.0,COL,,40.512179278986686,1,Hotel
1000604,8,F,41.0,1.0,AR,,41.0,0,Airbnb
1003978,5,M,39.0,1.0,IT,,39.0,1,Airbnb
1011704,4,M,39.0,0.0,IT,,39.0,1,Hotel
1008765,4,F,43.0,1.0,IT,,43.0,0,Airbnb
1013796,3,M,30.0,0.0,IT,,30.0,1,Hotel
1006480,6,F,36.0,0.0,UK,,36.0,0,Airbnb
1001689,2,F,39.0,0.0,PE,,39.0,0,Airbnb
1013663,1,M,38.0,1.0,ES,,38.0,1,Airbnb
1001306,3,M,,0.0,ES,,40.512179278986686,1,Airbnb
1010800,4,M,,1.0,NL,,40.512179278986686,1,Hotel
1001515,4,M,41.0,0.0,AR,,41.0,1,Airbnb
1004242,2,M,41.0,0.0,PE,,41.0,1,Airbnb
1004383,5,M,37.0,1.0,ES,,37.0,1,Airbnb
1003116,3,M,46.0,1.0,US,,46.0,1,Hotel
1013388,1,M,40.0,1.0,NL,,40.0,1,Airbnb
1002045,6,M,34.0,0.0,UK,,34.0,1,Hotel
1008513,4,F,34.0,1.0,COL,,34.0,0,Hotel
1002905,4,M,45.0,1.0,NL,,45.0,1,Hotel
1010319,1,M,41.0,0.0,US,,41.0,1,Airbnb
1001853,6,F,41.0,1.0,NL,,41.0,0,Airbnb
1000092,6,F,40.0,1.0,IT,,40.0,0,Hotel
1006889,5,F,44.0,0.0,NL,,44.0,0,Hotel
1008868,4,M,32.0,1.0,NL,,32.0,1,Airbnb
1012962,1,M,43.0,0.0,AR,,43.0,1,Airbnb
1005790,6,F,47.0,1.0,COL,,47.0,0,Airbnb
1012532,4,F,42.0,0.0,NL,,42.0,0,Hotel
1005322,6,M,45.0,0.0,IT,,45.0,1,Airbnb
1000161,5,M,44.0,1.0,IT,,44.0,1,Hotel
1012337,3,F,41.0,1.0,ES,,41.0,0,Airbnb
1005590,3,F,42.0,0.0,NL,,42.0,0,Hotel
1012024,3,F,38.0,1.0,COL,,38.0,0,Hotel
1010663,6,F,49.0,1.0,PE,,49.0,0,Airbnb
1008059,6,M,43.0,0.0,PE,,43.0,1,Airbnb
1009992,2,M,40.0,1.0,COL,,40.0,1,Airbnb
1001735,3,M,37.0,0.0,COL,,37.0,1,Hotel
1003768,9,F,32.0,0.0,IT,,32.0,0,Hotel
1007533,1,M,38.0,1.0,COL,,38.0,1,Airbnb
1002633,3,F,,0.0,UK,,40.512179278986686,0,Hotel
1011459,5,F,42.0,1.0,COL,,42.0,0,Airbnb
1005752,5,F,45.0,1.0,US,,45.0,0,Airbnb
1012626,4,M,44.0,1.0,PE,,44.0,1,Hotel
1005618,2,M,41.0,1.0,US,,41.0,1,Hotel
1006713,4,M,41.0,1.0,COL,,41.0,1,Hotel
1008860,4,M,37.0,1.0,IT,,37.0,1,Airbnb
1010357,2,M,41.0,1.0,UK,,41.0,1,Hotel
1010588,8,F,41.0,1.0,NL,,41.0,0,Airbnb
1010615,2,F,39.0,0.0,IT,,39.0,0,Airbnb
1006360,2,M,40.0,1.0,US,,40.0,1,Airbnb
1004264,2,F,45.0,1.0,PE,,45.0,0,Airbnb
1000281,4,M,38.0,1.0,PE,,38.0,1,Airbnb
1013766,4,M,45.0,1.0,IT,,45.0,1,Hotel
1007013,3,M,31.0,1.0,UK,,31.0,1,Airbnb
1002061,2,M,38.0,0.0,COL,,38.0,1,Hotel
1006977,6,M,47.0,1.0,IT,,47.0,1,Hotel
1000341,3,F,45.0,1.0,PE,,45.0,0,Airbnb
1012940,3,F,43.0,0.0,COL,,43.0,0,Hotel
1008751,5,M,41.0,0.0,IT,,41.0,1,Airbnb
1012852,5,F,42.0,1.0,PE,,42.0,0,Airbnb
1006110,6,F,,0.0,US,,40.512179278986686,0,Hotel
1003655,2,F,40.0,1.0,IT,,40.0,0,Hotel
1004192,5,M,47.0,0.0,IT,,47.0,1,Airbnb
1008151,6,F,39.0,1.0,COL,,39.0,0,Hotel
1009125,5,M,48.0,0.0,AR,,48.0,1,Airbnb
1005368,4,M,39.0,1.0,COL,,39.0,1,Airbnb
1000112,5,F,41.0,0.0,PE,,41.0,0,Hotel
1001438,5,F,37.0,0.0,IT,,37.0,0,Airbnb
1009562,1,F,35.0,1.0,COL,,35.0,0,Hotel
1011732,5,M,38.0,0.0,NL,,38.0,1,Hotel
1004307,5,M,37.0,0.0,UK,,37.0,1,Hotel
1000104,1,M,34.0,1.0,AR,,34.0,1,Airbnb
1008321,2,M,44.0,0.0,AR,,44.0,1,Airbnb
1008373,5,M,,1.0,PE,,40.512179278986686,1,Airbnb
1005903,7,M,38.0,1.0,IT,,38.0,1,Hotel
1005409,3,M,36.0,1.0,PE,,36.0,1,Airbnb
1006765,8,M,41.0,0.0,COL,,41.0,1,Airbnb
1000182,4,F,47.0,1.0,PE,,47.0,0,Airbnb
1006120,1,F,38.0,0.0,US,,38.0,0,Hotel
1003043,4,F,43.0,0.0,US,,43.0,0,Hotel
1013843,5,F,39.0,1.0,ES,,39.0,0,Hotel
1011467,3,M,39.0,1.0,UK,,39.0,1,Airbnb
1006841,4,F,46.0,1.0,ES,,46.0,0,Airbnb
1007213,5,M,31.0,1.0,NL,,31.0,1,Airbnb
1008280,6,F,44.0,0.0,ES,,44.0,0,Hotel
1005417,6,M,43.0,1.0,COL,,43.0,1,Hotel
1007207,4,F,38.0,1.0,NL,,38.0,0,Hotel
1013212,5,M,41.0,1.0,NL,,41.0,1,Hotel
1010654,1,F,48.0,0.0,IT,,48.0,0,Airbnb
1007401,3,M,40.0,0.0,NL,,40.0,1,Hotel
1005657,2,M,48.0,1.0,US,,48.0,1,Hotel
1010735,3,M,49.0,1.0,NL,,49.0,1,Hotel
1013891,4,F,45.0,0.0,UK,,45.0,0,Hotel
1013880,1,M,47.0,0.0,US,,47.0,1,Airbnb
1001834,2,F,50.0,1.0,US,,50.0,0,Airbnb
1007267,6,M,51.0,1.0,PE,,51.0,1,Hotel
1005572,5,M,38.0,0.0,AR,,38.0,1,Hotel
1010103,3,M,37.0,1.0,US,,37.0,1,Airbnb
1009773,7,F,38.0,1.0,IT,,38.0,0,Hotel
1001940,6,F,38.0,1.0,ES,,38.0,0,Hotel
1008898,3,M,43.0,0.0,COL,,43.0,1,Airbnb
1009598,7,M,37.0,1.0,UK,,37.0,1,Airbnb
1000784,2,M,36.0,1.0,PE,,36.0,1,Airbnb
1001498,4,F,41.0,0.0,COL,,41.0,0,Hotel
1006230,5,M,47.0,0.0,UK,,47.0,1,Airbnb
1013785,4,F,35.0,0.0,IT,,35.0,0,Airbnb
1006381,1,M,,1.0,COL,,40.512179278986686,1,Airbnb
1009413,5,M,48.0,0.0,NL,,48.0,1,Airbnb
1003137,2,M,39.0,0.0,COL,,39.0,1,Hotel
1009783,4,F,42.0,1.0,AR,,42.0,0,Airbnb
1008430,2,F,42.0,1.0,UK,,42.0,0,Airbnb
1005005,7,M,,0.0,COL,,40.512179278986686,1,Hotel
1005263,2,F,40.0,1.0,AR,,40.0,0,Hotel
1012833,5,F,35.0,1.0,COL,,35.0,0,Hotel
1011483,7,M,44.0,1.0,PE,,44.0,1,Hotel
1008589,4,M,,1.0,AR,,40.512179278986686,1,Hotel
1011206,4,F,42.0,1.0,COL,,42.0,0,Airbnb
1002552,3,F,33.0,1.0,IT,,33.0,0,Hotel
1013821,3,F,34.0,1.0,UK,,34.0,0,Hotel
1012393,2,M,,0.0,COL,,40.512179278986686,1,Hotel
1003939,5,M,,0.0,NL,,40.512179278986686,1,Hotel
1009361,2,F,38.0,1.0,US,,38.0,0,Hotel
1004060,4,F,43.0,1.0,AR,,43.0,0,Airbnb
1013118,3,M,31.0,1.0,PE,,31.0,1,Airbnb
1003732,12,M,41.0,1.0,US,,41.0,1,Hotel
1013597,2,M,43.0,1.0,AR,,43.0,1,Hotel
1012873,9,M,38.0,1.0,COL,,38.0,1,Airbnb
1005160,5,M,46.0,0.0,IT,,46.0,1,Airbnb
1012574,6,F,46.0,1.0,UK,,46.0,0,Airbnb
1003873,5,F,53.0,0.0,IT,,53.0,0,Hotel
1007873,5,M,,0.0,COL,,40.512179278986686,1,Hotel
1007412,6,M,48.0,0.0,UK,,48.0,1,Airbnb
1010595,2,M,38.0,0.0,ES,,38.0,1,Hotel
1009507,6,F,43.0,0.0,COL,,43.0,0,Hotel
1009704,2,F,39.0,1.0,NL,,39.0,0,Hotel
1007757,3,M,29.0,0.0,US,,29.0,1,Hotel
1012730,4,F,41.0,1.0,NL,,41.0,0,Airbnb
1012486,4,M,43.0,1.0,US,,43.0,1,Hotel
1008917,6,M,34.0,1.0,US,,34.0,1,Airbnb
1003557,2,M,45.0,0.0,UK,,45.0,1,Airbnb
1011461,4,F,38.0,0.0,IT,,38.0,0,Airbnb
1005405,6,F,33.0,1.0,NL,,33.0,0,Hotel
1012588,4,F,36.0,1.0,PE,,36.0,0,Hotel
1006772,3,F,36.0,1.0,AR,,36.0,0,Hotel
1012163,4,M,51.0,0.0,ES,,51.0,1,Airbnb
1000292,6,F,43.0,1.0,COL,,43.0,0,Airbnb
1000964,4,F,35.0,1.0,COL,,35.0,0,Hotel
1009198,3,F,38.0,1.0,IT,,38.0,0,Hotel
1009496,5,F,48.0,0.0,PE,,48.0,0,Hotel
1007407,2,M,45.0,0.0,PE,,45.0,1,Airbnb
1006728,4,M,45.0,0.0,AR,,45.0,1,Airbnb
1003594,5,M,,0.0,COL,,40.512179278986686,1,Hotel
1005799,5,M,41.0,0.0,UK,,41.0,1,Airbnb
1001407,3,F,39.0,0.0,AR,,39.0,0,Airbnb
1013958,5,M,44.0,0.0,UK,,44.0,1,Airbnb
1005478,2,F,43.0,1.0,ES,,43.0,0,Airbnb
1003337,2,F,37.0,1.0,ES,,37.0,0,Hotel
1000143,5,F,,0.0,IT,,40.512179278986686,0,Hotel
1012631,5,F,35.0,0.0,US,,35.0,0,Airbnb
1001789,4,F,40.0,0.0,PE,,40.0,0,Airbnb
1002729,2,F,37.0,1.0,COL,,37.0,0,Hotel
1009944,5,F,42.0,0.0,COL,,42.0,0,Hotel
1013208,4,M,37.0,1.0,ES,,37.0,1,Airbnb
1000473,2,F,40.0,1.0,ES,,40.0,0,Hotel
1008210,8,F,,0.0,PE,,40.512179278986686,0,Airbnb
1006389,3,M,37.0,0.0,IT,,37.0,1,Hotel
1013910,6,F,36.0,0.0,PE,,36.0,0,Airbnb
1011810,4,M,35.0,1.0,UK,,35.0,1,Airbnb
1011404,3,F,,1.0,NL,,40.512179278986686,0,Hotel
1010149,4,M,41.0,1.0,PE,,41.0,1,Hotel
1011236,6,F,47.0,0.0,US,,47.0,0,Hotel
1000681,6,M,37.0,0.0,PE,,37.0,1,Hotel
1002657,4,F,48.0,1.0,ES,,48.0,0,Airbnb
1003814,4,F,,0.0,PE,,40.512179278986686,0,Hotel
1001447,6,M,41.0,0.0,NL,,41.0,1,Airbnb
1003480,3,F,42.0,1.0,US,,42.0,0,Airbnb
1009968,2,F,44.0,1.0,PE,,44.0,0,Airbnb
1005561,3,M,35.0,1.0,ES,,35.0,1,Airbnb
1010637,4,M,50.0,0.0,AR,,50.0,1,Hotel
1012089,7,F,39.0,0.0,US,,39.0,0,Airbnb
1004342,4,M,38.0,1.0,IT,,38.0,1,Airbnb
1000662,5,M,39.0,0.0,UK,,39.0,1,Hotel
1009732,2,F,35.0,0.0,NL,,35.0,0,Airbnb
1003799,2,F,45.0,0.0,US,,45.0,0,Hotel
1002201,2,M,35.0,1.0,UK,,35.0,1,Airbnb
1004516,3,M,41.0,0.0,ES,,41.0,1,Airbnb
1004362,4,F,37.0,1.0,US,,37.0,0,Hotel
1004592,2,F,,0.0,NL,,40.512179278986686,0,Hotel
1010143,4,F,39.0,0.0,IT,,39.0,0,Airbnb
1007051,5,M,54.0,1.0,ES,,54.0,1,Hotel
1011920,6,M,,1.0,PE,,40.512179278986686,1,Hotel
1002874,2,F,41.0,1.0,US,,41.0,0,Airbnb
1012783,3,F,31.0,1.0,IT,,31.0,0,Hotel
1013806,3,F,39.0,1.0,IT,,39.0,0,Hotel
1012897,3,F,41.0,1.0,AR,,41.0,0,Airbnb
1013677,2,M,43.0,0.0,AR,,43.0,1,Airbnb
1001225,8,F,42.0,1.0,UK,,42.0,0,Airbnb
1002991,5,M,35.0,1.0,NL,,35.0,1,Airbnb
1009474,3,M,43.0,1.0,ES,,43.0,1,Hotel
1009084,7,F,44.0,0.0,COL,,44.0,0,Hotel
1011830,6,F,49.0,0.0,IT,,49.0,0,Hotel
1013503,4,F,42.0,1.0,IT,,42.0,0,Airbnb
1003579,4,F,46.0,0.0,AR,,46.0,0,Hotel
1013509,2,M,41.0,0.0,COL,,41.0,1,Airbnb
1005824,9,M,36.0,0.0,PE,,36.0,1,Hotel
1010435,5,M,44.0,0.0,PE,,44.0,1,Airbnb
1001639,4,F,47.0,1.0,NL,,47.0,0,Airbnb
1001683,4,F,39.0,0.0,NL,,39.0,0,Airbnb
1004580,2,F,,0.0,NL,,40.512179278986686,0,Hotel
1002477,4,M,34.0,0.0,US,,34.0,1,Hotel
1010015,6,F,43.0,0.0,PE,,43.0,0,Hotel
1009018,6,F,48.0,1.0,COL,,48.0,0,Hotel
1001394,4,F,38.0,0.0,IT,,38.0,0,Airbnb
1011547,5,F,44.0,0.0,PE,,44.0,0,Hotel
1003600,4,F,38.0,0.0,PE,,38.0,0,Airbnb
1011731,2,M,39.0,0.0,IT,,39.0,1,Hotel
1012599,3,F,48.0,0.0,COL,,48.0,0,Hotel
1004566,5,M,42.0,0.0,UK,,42.0,1,Airbnb
1012861,1,F,39.0,0.0,ES,,39.0,0,Airbnb
1001699,4,F,,0.0,COL,,40.512179278986686,0,Hotel
1005947,6,M,47.0,1.0,PE,,47.0,1,Hotel
1002178,2,M,39.0,0.0,NL,,39.0,1,Hotel
1006645,5,F,43.0,0.0,IT,,43.0,0,Hotel
1010736,2,F,44.0,1.0,IT,,44.0,0,Airbnb
1009687,8,F,,1.0,PE,,40.512179278986686,0,Hotel
1005319,9,F,41.0,0.0,UK,,41.0,0,Hotel
1012052,5,F,36.0,0.0,COL,,36.0,0,Airbnb
1009543,4,M,42.0,1.0,NL,,42.0,1,Hotel
1007756,4,M,32.0,0.0,US,,32.0,1,Hotel
1010841,3,M,55.0,0.0,ES,,55.0,1,Airbnb
1011697,5,F,37.0,0.0,ES,,37.0,0,Airbnb
1013654,6,M,43.0,0.0,IT,,43.0,1,Airbnb
1008194,5,F,38.0,0.0,AR,,38.0,0,Airbnb
1007877,5,F,45.0,1.0,COL,,45.0,0,Airbnb
1012067,5,F,35.0,1.0,AR,,35.0,0,Hotel
1013411,2,F,43.0,0.0,IT,,43.0,0,Hotel
1008424,5,F,28.0,1.0,PE,,28.0,0,Hotel
1009494,3,M,38.0,1.0,US,,38.0,1,Airbnb
1009843,4,M,37.0,0.0,AR,,37.0,1,Hotel
1009520,5,F,44.0,0.0,COL,,44.0,0,Hotel
1007102,2,F,45.0,0.0,UK,,45.0,0,Hotel
1002561,3,F,41.0,1.0,UK,,41.0,0,Airbnb
1007518,3,F,44.0,1.0,UK,,44.0,0,Airbnb
1014057,3,M,36.0,0.0,UK,,36.0,1,Hotel
1010696,4,M,30.0,1.0,UK,,30.0,1,Airbnb
1001935,4,M,41.0,1.0,UK,,41.0,1,Hotel
1003324,4,M,41.0,1.0,PE,,41.0,1,Hotel
1003712,4,F,41.0,0.0,PE,,41.0,0,Hotel
1004777,5,M,40.0,0.0,ES,,40.0,1,Hotel
1006314,5,M,39.0,1.0,COL,,39.0,1,Airbnb
1005842,5,F,43.0,0.0,AR,,43.0,0,Hotel
1005381,4,F,43.0,0.0,COL,,43.0,0,Hotel
1000762,5,F,46.0,1.0,AR,,46.0,0,Airbnb
1009110,8,M,39.0,1.0,PE,,39.0,1,Airbnb
1000542,4,M,,1.0,AR,,40.512179278986686,1,Hotel
1012953,6,M,39.0,1.0,AR,,39.0,1,Airbnb
1004632,3,F,46.0,1.0,NL,,46.0,0,Airbnb
1004381,5,F,39.0,0.0,COL,,39.0,0,Airbnb
1011025,3,F,34.0,1.0,AR,,34.0,0,Hotel
1012043,6,M,37.0,1.0,NL,,37.0,1,Airbnb
1002911,4,F,35.0,1.0,PE,,35.0,0,Hotel
1002707,5,M,38.0,1.0,NL,,38.0,1,Airbnb
1008889,3,M,,0.0,NL,,40.512179278986686,1,Airbnb
1011996,4,M,37.0,0.0,IT,,37.0,1,Hotel
1012433,3,M,41.0,0.0,PE,,41.0,1,Airbnb
1009359,3,F,46.0,1.0,AR,,46.0,0,Airbnb
1013143,3,M,43.0,1.0,IT,,43.0,1,Hotel
1002992,4,F,42.0,1.0,NL,,42.0,0,Airbnb
1004104,5,F,49.0,1.0,COL,,49.0,0,Airbnb
1004933,2,M,36.0,1.0,NL,,36.0,1,Airbnb
1013061,3,M,,0.0,AR,,40.512179278986686,1,Airbnb
1007499,4,F,37.0,0.0,AR,,37.0,0,Airbnb
1006612,6,F,46.0,0.0,PE,,46.0,0,Hotel
1009294,4,M,40.0,0.0,IT,,40.0,1,Hotel
1013717,4,F,43.0,1.0,PE,,43.0,0,Airbnb
1010180,5,M,,0.0,ES,,40.512179278986686,1,Hotel
1000093,5,M,28.0,1.0,NL,,28.0,1,Airbnb
1006506,5,F,,0.0,US,,40.512179278986686,0,Hotel
1011523,6,M,30.0,0.0,PE,,30.0,1,Hotel
1006109,1,M,41.0,1.0,AR,,41.0,1,Hotel
1004037,4,M,26.0,1.0,COL,,26.0,1,Airbnb
1001466,2,M,37.0,0.0,US,,37.0,1,Hotel
1006260,4,M,37.0,0.0,US,,37.0,1,Hotel
1009137,3,M,32.0,1.0,NL,,32.0,1,Airbnb
1012740,1,M,32.0,1.0,AR,,32.0,1,Airbnb
1003951,6,M,51.0,0.0,NL,,51.0,1,Airbnb
1013782,5,M,44.0,1.0,AR,,44.0,1,Hotel
1011728,4,F,39.0,1.0,ES,,39.0,0,Hotel
1008732,5,M,37.0,1.0,ES,,37.0,1,Airbnb
1012526,6,F,34.0,1.0,COL,,34.0,0,Hotel
1011004,4,F,31.0,1.0,ES,,31.0,0,Hotel
1003329,3,M,38.0,0.0,COL,,38.0,1,Hotel
1008073,7,F,34.0,0.0,PE,,34.0,0,Airbnb
1006791,6,F,49.0,1.0,ES,,49.0,0,Airbnb
1000801,5,F,,0.0,COL,,40.512179278986686,0,Hotel
1010087,3,M,,1.0,PE,,40.512179278986686,1,Airbnb
1010069,3,F,42.0,1.0,AR,,42.0,0,Airbnb
1004011,6,F,47.0,0.0,AR,,47.0,0,Hotel
1010593,2,F,35.0,1.0,ES,,35.0,0,Hotel
1004293,5,F,39.0,0.0,AR,,39.0,0,Airbnb
1005477,5,M,37.0,0.0,NL,,37.0,1,Hotel
1001614,1,F,39.0,1.0,AR,,39.0,0,Hotel
1000394,3,M,41.0,0.0,NL,,41.0,1,Airbnb
1005210,8,M,43.0,0.0,IT,,43.0,1,Airbnb
1007425,2,F,39.0,0.0,IT,,39.0,0,Airbnb
1006594,3,F,38.0,1.0,COL,,38.0,0,Hotel
1004296,7,M,38.0,1.0,IT,,38.0,1,Hotel
1012933,2,M,47.0,0.0,IT,,47.0,1,Airbnb
1011264,4,F,40.0,1.0,NL,,40.0,0,Hotel
1005180,3,F,39.0,0.0,COL,,39.0,0,Airbnb
1012767,8,M,41.0,1.0,IT,,41.0,1,Hotel
1000678,2,F,40.0,1.0,ES,,40.0,0,Hotel
1013090,5,M,36.0,0.0,AR,,36.0,1,Hotel
1009639,3,F,41.0,0.0,UK,,41.0,0,Hotel
1009599,1,F,43.0,0.0,AR,,43.0,0,Hotel
